estado,original,destino,carpeta
OK,Bonificacion.png,Bonificacion.png,comunes
OK,Tiempo.png,Tiempo.png,comunes
OK,modalidades.png,modalidades.png,comunes
OK,Certificate512_44186.png,Certificate512_44186.png,comunes
OK,CursosOnlineRedesSocialesORG.jpg,CursosOnlineRedesSocialesORG.jpg,comunes
OK,"atractiva-empresaria-laptop_231208-10621 (1).png",atractiva-empresaria-laptop_231208-10621-(1).png,categorias/cursos-bonificados-de-ofimatica
OK,btnContactoCiberaulaORG.png,btnContactoCiberaulaORG.png,categorias/cursos-bonificados-de-ofimatica
OK,btnContactoORG.png,btnContactoORG.png,categorias/cursos-bonificados-de-ofimatica
OK,collage.jpg,collage.jpg,categorias/cursos-bonificados-de-ofimatica
OK,collage30.jpg,collage30.jpg,categorias/cursos-bonificados-de-ofimatica
OK,CollageOffice2019.png,CollageOffice2019.png,categorias/cursos-bonificados-de-ofimatica
OK,CollageOffice2019ORG1.png,CollageOffice2019ORG1.png,categorias/cursos-bonificados-de-ofimatica
OK,CollageOffice2019ORGLogo.png,CollageOffice2019ORGLogo.png,categorias/cursos-bonificados-de-ofimatica
OK,CollageOfimatica16112020.png,CollageOfimatica16112020.png,categorias/cursos-bonificados-de-ofimatica
OK,CollageOfimaticaORG.png,CollageOfimaticaORG.png,categorias/cursos-bonificados-de-ofimatica
OK,CollageOfimaticaORG2.1.png,CollageOfimaticaORG2.1.png,categorias/cursos-bonificados-de-ofimatica
OK,CollageOfimaticaORG2.png,CollageOfimaticaORG2.png,categorias/cursos-bonificados-de-ofimatica
OK,CollageOfimaticaORGLog.png,CollageOfimaticaORGLog.png,categorias/cursos-bonificados-de-ofimatica
OK,"Cursos Bonificados de Ofimatica.jpg",Cursos-Bonificados-de-Ofimatica.jpg,categorias/cursos-bonificados-de-ofimatica
OK,Cursos-bonificados-ofimatica.png,Cursos-bonificados-ofimatica.png,categorias/cursos-bonificados-de-ofimatica
OK,"Diploma acreditativo de Ofimatica.png",Diploma-acreditativo-de-Ofimatica.png,categorias/cursos-bonificados-de-ofimatica
OK,"Diploma Ciberaula 2022.png",Diploma-Ciberaula-2022.png,categorias/cursos-bonificados-de-ofimatica
OK,Diploma-acreditativo-de-INGLES-PRE-INTERMEDIO.png,Diploma-acreditativo-de-INGLES-PRE-INTERMEDIO.png,categorias/cursos-bonificados-de-ofimatica
OK,Diploma-Ciberaula-2022-ofimatica.png,Diploma-Ciberaula-2022-ofimatica.png,categorias/cursos-bonificados-de-ofimatica
OK,Diploma-Ciberaula-2023-ofimatica.png,Diploma-Ciberaula-2023-ofimatica.png,categorias/cursos-bonificados-de-ofimatica
OK,Excel_Blog_Image.png,Excel_Blog_Image.png,categorias/cursos-bonificados-de-ofimatica
OK,hombre-pc-.png,hombre-pc-.png,categorias/cursos-bonificados-de-ofimatica
OK,microsoft-office-excel-spreadsheets-featured-1000x450.jpg,microsoft-office-excel-spreadsheets-featured-1000x450.jpg,categorias/cursos-bonificados-de-ofimatica
OK,Modalidades-imparticion-online-ofimatica.png,Modalidades-imparticion-online-ofimatica.png,categorias/cursos-bonificados-de-ofimatica
OK,mujer-en-la-oficina-foto-.png,mujer-en-la-oficina-foto-.png,categorias/cursos-bonificados-de-ofimatica
OK,Murso_excel.png,Murso_excel.png,categorias/cursos-bonificados-de-ofimatica
OK,Ofiamtica.jpg,Ofiamtica.jpg,categorias/cursos-bonificados-de-ofimatica
OK,PublicObjetivo.png,PublicObjetivo.png,categorias/cursos-bonificados-de-ofimatica
OK,AdministracionDeEmpresas.jpeg,AdministracionDeEmpresas.jpeg,categorias/cursos-online-de-administraci-n-de-empresas
OK,AdministracionDeEmpresas.png,AdministracionDeEmpresas.png,categorias/cursos-online-de-administraci-n-de-empresas
OK,"Cursos online de Administracion de empresas.jpg",Cursos-online-de-Administracion-de-empresas.jpg,categorias/cursos-online-de-administraci-n-de-empresas
OK,Diploma-acreditativo-de-Adminitración-De-Empresas.png,Diploma-acreditativo-de-Adminitracin-De-Empresas.png,categorias/cursos-online-de-administraci-n-de-empresas
OK,Diploma-acreditativo-Direccion-Trabajo-Equipo.png,Diploma-acreditativo-Direccion-Trabajo-Equipo.png,categorias/cursos-online-de-administraci-n-de-empresas
OK,Diploma-administracion-de-empresas-2022.png,Diploma-administracion-de-empresas-2022.png,categorias/cursos-online-de-administraci-n-de-empresas
OK,Diploma-administracion-de-empresas-2023.png,Diploma-administracion-de-empresas-2023.png,categorias/cursos-online-de-administraci-n-de-empresas
OK,AutocadBonificado.jpg,AutocadBonificado.jpg,categorias/cursos-bonificados-de-autocad
OK,AutocadBonificado.png,AutocadBonificado.png,categorias/cursos-bonificados-de-autocad
OK,CursosBonificadosdeAutocad.png,CursosBonificadosdeAutocad.png,categorias/cursos-bonificados-de-autocad
OK,Diploma-acreditativo-AutoCAD-3D.png,Diploma-acreditativo-AutoCAD-3D.png,categorias/cursos-bonificados-de-autocad
OK,Diploma-acreditativo-de-AutoCad.png,Diploma-acreditativo-de-AutoCad.png,categorias/cursos-bonificados-de-autocad
OK,Diploma-autocad-2022.png,Diploma-autocad-2022.png,categorias/cursos-bonificados-de-autocad
OK,Diploma-autocad-2023.png,Diploma-autocad-2023.png,categorias/cursos-bonificados-de-autocad
OK,diseñoINdustrial.jpg,diseoINdustrial.jpg,categorias/cursos-bonificados-de-autocad
OK,Cursos-bonificados-de-idiomas.jpeg,Cursos-bonificados-de-idiomas.jpeg,categorias/cursos-bonificados-de-idiomas
OK,CursosonlineIdiomas.png,CursosonlineIdiomas.png,categorias/cursos-bonificados-de-idiomas
OK,Diploma-acreditativo-de-Idiomas.png,Diploma-acreditativo-de-Idiomas.png,categorias/cursos-bonificados-de-idiomas
OK,Diploma-acreditativo-Ingles-empresarial.png,Diploma-acreditativo-Ingles-empresarial.png,categorias/cursos-bonificados-de-idiomas
OK,Diploma-idiomas-2022.png,Diploma-idiomas-2022.png,categorias/cursos-bonificados-de-idiomas
OK,Diploma-idiomas-2023.png,Diploma-idiomas-2023.png,categorias/cursos-bonificados-de-idiomas
OK,Idiomas.jpg,Idiomas.jpg,categorias/cursos-bonificados-de-idiomas
OK,idiomas.png,idiomas.png,categorias/cursos-bonificados-de-idiomas
OK,IdiomasSecundaria.png,IdiomasSecundaria.png,categorias/cursos-bonificados-de-idiomas
OK,Iidiomas.jpg,Iidiomas.jpg,categorias/cursos-bonificados-de-idiomas
OK,"WhatsApp Image 2022-08-08 at 12.47.06.jpeg",WhatsApp-Image-2022-08-08-at-12.47.06.jpeg,categorias/cursos-bonificados-de-idiomas
OK,Programcion.jpg,Programcion.jpg,categorias/cursos-bonificados-de-programaci-n
OK,Aleman.jpg,Aleman.jpg,categorias/cursos-online-de-excel
OK,"Aula-Virtual (1).png",Aula-Virtual-(1).png,categorias/cursos-online-de-excel
OK,"curso de excel online.jpg",curso-de-excel-online.jpg,categorias/cursos-online-de-excel
OK,CursoExcel.jpg,CursoExcel.jpg,categorias/cursos-online-de-excel
OK,"CURSOS ONLINE DE EXCEL.jpeg",CURSOS-ONLINE-DE-EXCEL.jpeg,categorias/cursos-online-de-excel
OK,CURSOS-19-.jpg,CURSOS-19-.jpg,categorias/cursos-online-de-excel
OK,ExcelSecond.png,ExcelSecond.png,categorias/cursos-online-de-excel
OK,ExcelSecundari.png,ExcelSecundari.png,categorias/cursos-online-de-excel
OK,ExcelSecundaria.png,ExcelSecundaria.png,categorias/cursos-online-de-excel
OK,HombreExcelSecundaria.png,HombreExcelSecundaria.png,categorias/cursos-online-de-excel
OK,"pqs-excel-nota (1).jpg",pqs-excel-nota-(1).jpg,categorias/cursos-online-de-excel
OK,PrimariaExcel.png,PrimariaExcel.png,categorias/cursos-online-de-excel
OK,"Cabecera Ingles.jpg",Cabecera-Ingles.jpg,categorias/cursos-bonificados-de-ingles
OK,Cabecera-INGLES.jpg,Cabecera-INGLES.jpg,categorias/cursos-bonificados-de-ingles
OK,clases-de-ingles-online_chica_joven_en_su_casa.jpg,clases-de-ingles-online_chica_joven_en_su_casa.jpg,categorias/cursos-bonificados-de-ingles
OK,CollageInglesCiberaulaORG.png,CollageInglesCiberaulaORG.png,categorias/cursos-bonificados-de-ingles
OK,"CollageInglesMetup3 (1).png",CollageInglesMetup3-(1).png,categorias/cursos-bonificados-de-ingles
OK,CollageInglesMetup3.png,CollageInglesMetup3.png,categorias/cursos-bonificados-de-ingles
OK,CollageInglesPrincipalPc.png,CollageInglesPrincipalPc.png,categorias/cursos-bonificados-de-ingles
OK,CollageInlgesORG.png,CollageInlgesORG.png,categorias/cursos-bonificados-de-ingles
OK,Curso-acreditado-por-FUNDAE.png,Curso-acreditado-por-FUNDAE.png,categorias/cursos-bonificados-de-ingles
OK,curso-online-de-ingles-nivel-avanzado.jpg,curso-online-de-ingles-nivel-avanzado.jpg,categorias/cursos-bonificados-de-ingles
OK,Curso-online-Inglés-nivel-básico-(I).jpg,Curso-online-Ingls-nivel-bsico-(I).jpg,categorias/cursos-bonificados-de-ingles
OK,Curso-online-Inglés-nivel-intermedio(III).jpg,Curso-online-Ingls-nivel-intermedio(III).jpg,categorias/cursos-bonificados-de-ingles
OK,Curso-online-Inglés-nivel-pre-intermedio-(II).jpg,Curso-online-Ingls-nivel-pre-intermedio-(II).jpg,categorias/cursos-bonificados-de-ingles
OK,"Cursos-acreditados-por-Ciberaula (1).png",Cursos-acreditados-por-Ciberaula-(1).png,categorias/cursos-bonificados-de-ingles
OK,Cursos-Online-Ingles-Basico.png,Cursos-Online-Ingles-Basico.png,categorias/cursos-bonificados-de-ingles
OK,"Diploma Ciberaula 2022.png",Diploma-Ciberaula-2022.png,categorias/cursos-bonificados-de-ingles
OK,Diploma-acreditativo-de-INGLES-PRE-INTERMEDIO.png,Diploma-acreditativo-de-INGLES-PRE-INTERMEDIO.png,categorias/cursos-bonificados-de-ingles
OK,Diploma-acreditativo-de-Ingles.png,Diploma-acreditativo-de-Ingles.png,categorias/cursos-bonificados-de-ingles
OK,Diploma-Ingles-2023.png,Diploma-Ingles-2023.png,categorias/cursos-bonificados-de-ingles
OK,Diploma.jpg,Diploma.jpg,categorias/cursos-bonificados-de-ingles
OK,Duracion.jpeg,Duracion.jpeg,categorias/cursos-bonificados-de-ingles
OK,Duracion.png,Duracion.png,categorias/cursos-bonificados-de-ingles
OK,InglesBonifiSecundaria.png,InglesBonifiSecundaria.png,categorias/cursos-bonificados-de-ingles
OK,InglesBoniSecundaria.png,InglesBoniSecundaria.png,categorias/cursos-bonificados-de-ingles
OK,InglesMovil.jpg,InglesMovil.jpg,categorias/cursos-bonificados-de-ingles
OK,InglesSecun.png,InglesSecun.png,categorias/cursos-bonificados-de-ingles
OK,learn.jpg,learn.jpg,categorias/cursos-bonificados-de-ingles
OK,Modalidades.png,Modalidades.png,categorias/cursos-bonificados-de-ingles
OK,mujer-negocios-escribiendo-teclado-ordenador-portatil_23-2148071530.jpg,mujer-negocios-escribiendo-teclado-ordenador-portatil_23-2148071530.jpg,categorias/cursos-bonificados-de-ingles
OK,MujerAudifonosSecu.png,MujerAudifonosSecu.png,categorias/cursos-bonificados-de-ingles
OK,"Negocios Women.jpg",Negocios-Women.jpg,categorias/cursos-bonificados-de-ingles
OK,PublicObjetivo.png,PublicObjetivo.png,categorias/cursos-bonificados-de-ingles
OK,AlimentacionHosteleriaSecundaria.png,AlimentacionHosteleriaSecundaria.png,categorias/cursos-bonificados-de-alimentaci-n-cocina-y-hosteler-a
OK,"Cursos online Alimentación y Hostelería.jpg",Cursos-online-Alimentacin-y-Hostelera.jpg,categorias/cursos-bonificados-de-alimentaci-n-cocina-y-hosteler-a
OK,Diploma-acreditativo-de-Alimentacion-Hosteleria.png,Diploma-acreditativo-de-Alimentacion-Hosteleria.png,categorias/cursos-bonificados-de-alimentaci-n-cocina-y-hosteler-a
OK,Diploma-alimentacion-y-hosteleria-2022.png,Diploma-alimentacion-y-hosteleria-2022.png,categorias/cursos-bonificados-de-alimentaci-n-cocina-y-hosteler-a
OK,Diploma-alimentacion-y-hosteleria-2023.png,Diploma-alimentacion-y-hosteleria-2023.png,categorias/cursos-bonificados-de-alimentaci-n-cocina-y-hosteler-a
OK,ExcelOnlineModalidades.jpg,ExcelOnlineModalidades.jpg,categorias/cursos-bonificados-de-alimentaci-n-cocina-y-hosteler-a
OK,ImagenSecundaria.png,ImagenSecundaria.png,categorias/cursos-bonificados-de-alimentaci-n-cocina-y-hosteler-a
OK,Screenshot_1.png,Screenshot_1.png,categorias/cursos-bonificados-de-alimentaci-n-cocina-y-hosteler-a
OK,"CURSOS ONLINE DISEÑO GRÁFICO 2D Y 3D.jpg",CURSOS-ONLINE-DISEO-GRFICO-2D-Y-3D.jpg,categorias/cursos-bonificados-de-dise-o-gr-fico-2d-y-3d
OK,Diploma-acreditativo-de-Diseño-Grafico2D-3D.png,Diploma-acreditativo-de-Diseo-Grafico2D-3D.png,categorias/cursos-bonificados-de-dise-o-gr-fico-2d-y-3d
OK,Diploma-Diseno-Grafico-2D-y-3D-2023.png,Diploma-Diseno-Grafico-2D-y-3D-2023.png,categorias/cursos-bonificados-de-dise-o-gr-fico-2d-y-3d
OK,Diploma-Diseno-Grafico-2D-y-3D.png,Diploma-Diseno-Grafico-2D-y-3D.png,categorias/cursos-bonificados-de-dise-o-gr-fico-2d-y-3d
OK,DisenioAutocad.png,DisenioAutocad.png,categorias/cursos-bonificados-de-dise-o-gr-fico-2d-y-3d
OK,"Diseño grafico 2D y 3D.png",Diseo-grafico-2D-y-3D.png,categorias/cursos-bonificados-de-dise-o-gr-fico-2d-y-3d
OK,Diseno2d3d-opt.png,Diseno2d3d-opt.png,categorias/cursos-bonificados-de-dise-o-gr-fico-2d-y-3d
OK,Diseno2D3DSecundaria.png,Diseno2D3DSecundaria.png,categorias/cursos-bonificados-de-dise-o-gr-fico-2d-y-3d
OK,Diseno3dSecundaria.png,Diseno3dSecundaria.png,categorias/cursos-bonificados-de-dise-o-gr-fico-2d-y-3d
OK,DiseñoGrafico2Dy3D.jpg,DiseoGrafico2Dy3D.jpg,categorias/cursos-bonificados-de-dise-o-gr-fico-2d-y-3d
OK,_Diploma-acreditativo-de-Diseño-Grafico2D-3D.png,_Diploma-acreditativo-de-Diseo-Grafico2D-3D.png,categorias/cursos-bonificados-de-dise-o-gr-fico-2d-y-3d
OK,"atractiva-empresaria-laptop_231208-10621 (1).png",atractiva-empresaria-laptop_231208-10621-(1).png,categorias/cursos-bonificados-de-econom-a-y-finanzas
OK,"CURSOS ONLINE ECONOMÍA Y FINANZAS.jpg",CURSOS-ONLINE-ECONOMA-Y-FINANZAS.jpg,categorias/cursos-bonificados-de-econom-a-y-finanzas
OK,Diploma-acreditativo-de-Economía-Finanzas.png,Diploma-acreditativo-de-Economa-Finanzas.png,categorias/cursos-bonificados-de-econom-a-y-finanzas
OK,Diploma-analisis-economico-y-financiero-2022.png,Diploma-analisis-economico-y-financiero-2022.png,categorias/cursos-bonificados-de-econom-a-y-finanzas
OK,Diploma-economia-y-finanzas-2022.png,Diploma-economia-y-finanzas-2022.png,categorias/cursos-bonificados-de-econom-a-y-finanzas
OK,Diploma-economia-y-finanzas-2023.png,Diploma-economia-y-finanzas-2023.png,categorias/cursos-bonificados-de-econom-a-y-finanzas
OK,Economia-Finanzas.jpg,Economia-Finanzas.jpg,categorias/cursos-bonificados-de-econom-a-y-finanzas
OK,Economia-y-finanzas.jpeg,Economia-y-finanzas.jpeg,categorias/cursos-bonificados-de-econom-a-y-finanzas
OK,EconomiaFinanzas.png,EconomiaFinanzas.png,categorias/cursos-bonificados-de-econom-a-y-finanzas
OK,EconomiaFinanzasSecundaria.png,EconomiaFinanzasSecundaria.png,categorias/cursos-bonificados-de-econom-a-y-finanzas
OK,"WhatsApp Image 2022-08-03 at 12.59.03.jpeg",WhatsApp-Image-2022-08-03-at-12.59.03.jpeg,categorias/cursos-bonificados-de-econom-a-y-finanzas
OK,84762f2c7bc95158f718adfa74ccfa9f.jpg,84762f2c7bc95158f718adfa74ccfa9f.jpg,categorias/cursos-bonificados-de-educaci-n
OK,"CURSOS ONLINE EDUCACIÓN.jpg",CURSOS-ONLINE-EDUCACIN.jpg,categorias/cursos-bonificados-de-educaci-n
OK,Diploma-acreditativo-de-Educación.png,Diploma-acreditativo-de-Educacin.png,categorias/cursos-bonificados-de-educaci-n
OK,Diploma-educacion-2022.png,Diploma-educacion-2022.png,categorias/cursos-bonificados-de-educaci-n
OK,Diploma-educacion-2023.png,Diploma-educacion-2023.png,categorias/cursos-bonificados-de-educaci-n
OK,ImagenSecunadaria.png,ImagenSecunadaria.png,categorias/cursos-bonificados-de-educaci-n
OK,"CURSOS ONLINE EUSKERA .jpg",CURSOS-ONLINE-EUSKERA-.jpg,categorias/cursos-bonificados-de-euskera
OK,Cursos-bonificados-de-Euskera.png,Cursos-bonificados-de-Euskera.png,categorias/cursos-bonificados-de-euskera
OK,Diploma-acreditativo-Euskera.png,Diploma-acreditativo-Euskera.png,categorias/cursos-bonificados-de-euskera
OK,Diploma-Euskera-2023.png,Diploma-Euskera-2023.png,categorias/cursos-bonificados-de-euskera
OK,euskera.png,euskera.png,categorias/cursos-bonificados-de-euskera
OK,"CURSOS ONLINE FITOSANITARIOS Y BIOCIDAS .jpg",CURSOS-ONLINE-FITOSANITARIOS-Y-BIOCIDAS-.jpg,categorias/cursos-bonificados-de-fitosanitarios-y-biocidas
OK,Diploma-acreditativo-de-Fitosanitarios-Biocidas.png,Diploma-acreditativo-de-Fitosanitarios-Biocidas.png,categorias/cursos-bonificados-de-fitosanitarios-y-biocidas
OK,Diploma-acreditativo-fitosanitarios-y-biocidas-2022.png,Diploma-acreditativo-fitosanitarios-y-biocidas-2022.png,categorias/cursos-bonificados-de-fitosanitarios-y-biocidas
OK,Diploma-fitosanitarios-y-biocidas-2022.png,Diploma-fitosanitarios-y-biocidas-2022.png,categorias/cursos-bonificados-de-fitosanitarios-y-biocidas
OK,Diploma-fitosanitarios-y-biocidas-2023.png,Diploma-fitosanitarios-y-biocidas-2023.png,categorias/cursos-bonificados-de-fitosanitarios-y-biocidas
OK,Fitosanitarios.jpg,Fitosanitarios.jpg,categorias/cursos-bonificados-de-fitosanitarios-y-biocidas
OK,"CURSOS ONLINE FORMACIÓN EN TECNOLOGÍAS DE LA INFORMACIÓN Y COMUNICACIÓN.jpeg",CURSOS-ONLINE-FORMACIN-EN-TECNOLOGAS-DE-LA-INFORMACIN-Y-COMUNICACIN.jpeg,categorias/cursos-bonificados-de-formaci-n-en-tecnolog-as-de-la-informaci-n-y-comunicaci-n
OK,Formación-Tecnologías-Información-Comunicación.png,Formacin-Tecnologas-Informacin-Comunicacin.png,categorias/cursos-bonificados-de-formaci-n-en-tecnolog-as-de-la-informaci-n-y-comunicaci-n
OK,TecInfo.png,TecInfo.png,categorias/cursos-bonificados-de-formaci-n-en-tecnolog-as-de-la-informaci-n-y-comunicaci-n
OK,tecnologiaaplicada.jpg,tecnologiaaplicada.jpg,categorias/cursos-bonificados-de-formaci-n-en-tecnolog-as-de-la-informaci-n-y-comunicaci-n
OK,Tecnologías-de-la-Información-y-Comunicación.jpg,Tecnologas-de-la-Informacin-y-Comunicacin.jpg,categorias/cursos-bonificados-de-formaci-n-en-tecnolog-as-de-la-informaci-n-y-comunicaci-n
OK,TecnologiasInformacioComunicacion.jpg,TecnologiasInformacioComunicacion.jpg,categorias/cursos-bonificados-de-formaci-n-en-tecnolog-as-de-la-informaci-n-y-comunicaci-n
OK,Tecnologíasnfo.jpg,Tecnologasnfo.jpg,categorias/cursos-bonificados-de-formaci-n-en-tecnolog-as-de-la-informaci-n-y-comunicaci-n
OK,"CURSOS ONLINE FORMACIÓN VIAL.jpg",CURSOS-ONLINE-FORMACIN-VIAL.jpg,categorias/cursos-bonificados-de-formaci-n-vial
OK,Diploma-acreditativo-de-Formación-Vial.png,Diploma-acreditativo-de-Formacin-Vial.png,categorias/cursos-bonificados-de-formaci-n-vial
OK,Diploma-formacion-vial-2022.png,Diploma-formacion-vial-2022.png,categorias/cursos-bonificados-de-formaci-n-vial
OK,Diploma-formacion-vial-2023.png,Diploma-formacion-vial-2023.png,categorias/cursos-bonificados-de-formaci-n-vial
OK,FormacionVial.jpg,FormacionVial.jpg,categorias/cursos-bonificados-de-formaci-n-vial
OK,FormacionVial.png,FormacionVial.png,categorias/cursos-bonificados-de-formaci-n-vial
OK,FormacVial.png,FormacVial.png,categorias/cursos-bonificados-de-formaci-n-vial
OK,"Curso Bonificado Gestion y Administracion.jpg",Curso-Bonificado-Gestion-y-Administracion.jpg,categorias/cursos-bonificados-de-gesti-n-y-administraci-n
OK,"CURSOS ONLINE GESTIÓN Y ADMINSITRACIÓN.jpg",CURSOS-ONLINE-GESTIN-Y-ADMINSITRACIN.jpg,categorias/cursos-bonificados-de-gesti-n-y-administraci-n
OK,Diploma-acreditativo-de-Gestión-Administración.png,Diploma-acreditativo-de-Gestin-Administracin.png,categorias/cursos-bonificados-de-gesti-n-y-administraci-n
OK,Diploma-acreditativo-de-Gestion-Administracion.png,Diploma-acreditativo-de-Gestion-Administracion.png,categorias/cursos-bonificados-de-gesti-n-y-administraci-n
OK,Diploma-acreditativo-de-gestion-y-administracion.png,Diploma-acreditativo-de-gestion-y-administracion.png,categorias/cursos-bonificados-de-gesti-n-y-administraci-n
OK,Diploma-gestion-y-administracion-2023.png,Diploma-gestion-y-administracion-2023.png,categorias/cursos-bonificados-de-gesti-n-y-administraci-n
OK,GestiónAdministracion.jpg,GestinAdministracion.jpg,categorias/cursos-bonificados-de-gesti-n-y-administraci-n
OK,"Cursos online Habilidades Empresariales.jpg",Cursos-online-Habilidades-Empresariales.jpg,categorias/cursos-bonificados-de-habilidades-empresariales
OK,Diploma-acreditativo-de-Habilidades-Empresariales.png,Diploma-acreditativo-de-Habilidades-Empresariales.png,categorias/cursos-bonificados-de-habilidades-empresariales
OK,Diploma-habilidades-empresariales-2022.png,Diploma-habilidades-empresariales-2022.png,categorias/cursos-bonificados-de-habilidades-empresariales
OK,Diploma-habilidades-empresariales-2023.png,Diploma-habilidades-empresariales-2023.png,categorias/cursos-bonificados-de-habilidades-empresariales
OK,HabilidadesEmpresariales.jpg,HabilidadesEmpresariales.jpg,categorias/cursos-bonificados-de-habilidades-empresariales
OK,HabilidadesEmpresariales.png,HabilidadesEmpresariales.png,categorias/cursos-bonificados-de-habilidades-empresariales
OK,"Cursos online Habilidades Empresariales para Nuevas Tecnologías.jpg",Cursos-online-Habilidades-Empresariales-para-Nuevas-Tecnologas.jpg,categorias/cursos-bonificados-de-habilidades-empresariales-para-nuevas-tecnolog-as
OK,HabilidadesEmpresarialesNewTec.jpg,HabilidadesEmpresarialesNewTec.jpg,categorias/cursos-bonificados-de-habilidades-empresariales-para-nuevas-tecnolog-as
OK,HabilidadesEmpresarialesParaNuevasTecnologias.png,HabilidadesEmpresarialesParaNuevasTecnologias.png,categorias/cursos-bonificados-de-habilidades-empresariales-para-nuevas-tecnolog-as
OK,"Cursos online Internet y redes locales.jpg",Cursos-online-Internet-y-redes-locales.jpg,categorias/cursos-bonificados-de-internet-y-redes-locales
OK,internetRedesLocales.png,internetRedesLocales.png,categorias/cursos-bonificados-de-internet-y-redes-locales
OK,IntRedesLocalSecundaria.png,IntRedesLocalSecundaria.png,categorias/cursos-bonificados-de-internet-y-redes-locales
OK,"Cursos online Marketing y Ventas.jpg",Cursos-online-Marketing-y-Ventas.jpg,categorias/cursos-bonificados-de-marketing-y-ventas
OK,Dibujitos.png,Dibujitos.png,categorias/cursos-bonificados-de-marketing-y-ventas
OK,Diploma-acreditativo-de-inglesB1.png,Diploma-acreditativo-de-inglesB1.png,categorias/cursos-bonificados-de-marketing-y-ventas
OK,"Diploma-acreditativo-de-Marketing-Ventas (1).png",Diploma-acreditativo-de-Marketing-Ventas-(1).png,categorias/cursos-bonificados-de-marketing-y-ventas
OK,Diploma-acreditativo-de-Marketing-Ventas.png,Diploma-acreditativo-de-Marketing-Ventas.png,categorias/cursos-bonificados-de-marketing-y-ventas
OK,Diploma-ingles-b1-2022.png,Diploma-ingles-b1-2022.png,categorias/cursos-bonificados-de-marketing-y-ventas
OK,Diploma-marketing-y-ventas-2022.png,Diploma-marketing-y-ventas-2022.png,categorias/cursos-bonificados-de-marketing-y-ventas
OK,"Diploma-marketing-y-ventas-2023 (1).png",Diploma-marketing-y-ventas-2023-(1).png,categorias/cursos-bonificados-de-marketing-y-ventas
OK,marketingVentasSecundaria.png,marketingVentasSecundaria.png,categorias/cursos-bonificados-de-marketing-y-ventas
OK,MarketingyVentas.png,MarketingyVentas.png,categorias/cursos-bonificados-de-marketing-y-ventas
OK,MarketingyVentass.jpg,MarketingyVentass.jpg,categorias/cursos-bonificados-de-marketing-y-ventas
OK,"Cursos online Oficios.jpg",Cursos-online-Oficios.jpg,categorias/cursos-bonificados-de-oficios
OK,CursosOficios.png,CursosOficios.png,categorias/cursos-bonificados-de-oficios
OK,Oficios.jpg,Oficios.jpg,categorias/cursos-bonificados-de-oficios
OK,"CURSOS ONLINE OFIMÁTICA Y SISTEMAS OPERATIVOS .png",CURSOS-ONLINE-OFIMTICA-Y-SISTEMAS-OPERATIVOS-.png,categorias/cursos-bonificados-de-ofim-tica-y-sistemas-operativos
OK,Ofimaticas-SistemaOperativos.png,Ofimaticas-SistemaOperativos.png,categorias/cursos-bonificados-de-ofim-tica-y-sistemas-operativos
OK,SisOperativos.png,SisOperativos.png,categorias/cursos-bonificados-de-ofim-tica-y-sistemas-operativos
OK,1cd4dfb1a166ac874c54fc1be35ffc30ad1cca13.jpg,1cd4dfb1a166ac874c54fc1be35ffc30ad1cca13.jpg,categorias/cursos-bonificados-de-prevenci-n-de-riesgos-laborales
OK,"CURSOS ONLINE PREVENCIÓN DE RIESGOS LABORALES.jpg",CURSOS-ONLINE-PREVENCIN-DE-RIESGOS-LABORALES.jpg,categorias/cursos-bonificados-de-prevenci-n-de-riesgos-laborales
OK,Diploma-acreditativo-Prevencion-Riesgos-Laborales-Basico-A.png,Diploma-acreditativo-Prevencion-Riesgos-Laborales-Basico-A.png,categorias/cursos-bonificados-de-prevenci-n-de-riesgos-laborales
OK,Diploma-prevencion-riesgos-laborales-2022.png,Diploma-prevencion-riesgos-laborales-2022.png,categorias/cursos-bonificados-de-prevenci-n-de-riesgos-laborales
OK,Diploma-prevencion-riesgos-laborales-2023.png,Diploma-prevencion-riesgos-laborales-2023.png,categorias/cursos-bonificados-de-prevenci-n-de-riesgos-laborales
OK,"PREVENCIÓN DE RIESGOS LABORALES.jpg",PREVENCIN-DE-RIESGOS-LABORALES.jpg,categorias/cursos-bonificados-de-prevenci-n-de-riesgos-laborales
OK,Prevencion-riesgos-laborales-2.jpg,Prevencion-riesgos-laborales-2.jpg,categorias/cursos-bonificados-de-prevenci-n-de-riesgos-laborales
OK,Prevencion-riesgos-laborales.jpg,Prevencion-riesgos-laborales.jpg,categorias/cursos-bonificados-de-prevenci-n-de-riesgos-laborales
OK,PrevencionRiesgos.png,PrevencionRiesgos.png,categorias/cursos-bonificados-de-prevenci-n-de-riesgos-laborales
OK,PRLSecundaria.png,PRLSecundaria.png,categorias/cursos-bonificados-de-prevenci-n-de-riesgos-laborales
OK,"Cursos online Protección de datos.jpg",Cursos-online-Proteccin-de-datos.jpg,categorias/cursos-bonificados-de-protecci-n-de-datos
OK,ProteccionDatos.png,ProteccionDatos.png,categorias/cursos-bonificados-de-protecci-n-de-datos
OK,ProteccionDatosSecundaria.png,ProteccionDatosSecundaria.png,categorias/cursos-bonificados-de-protecci-n-de-datos
OK,"Cursos online Refrigerantes y gases fluorados.jpg",Cursos-online-Refrigerantes-y-gases-fluorados.jpg,categorias/cursos-bonificados-de-refrigerantes-y-gases-fluorados
